,height,weight
0,1.8796,81.64656
1,1.8796,97.52228
2,1.8288,95.25431999999999
3,1.8288,95.25431999999999
4,1.8541999999999998,85.275296
5,1.7526,79.83219199999999
6,1.7526,94.80072799999999
7,1.8034,90.7184
8,1.9304,104.779752
9,1.8034,81.64656
10,1.8541999999999998,85.275296
11,1.8541999999999998,81.64656
12,1.8796,83.91452
13,1.8796,72.57472
14,1.7526,81.64656
15,1.778,83.91452
16,1.8541999999999998,85.728888
17,1.905,83.91452
18,1.9811999999999999,99.336648
19,2.0065999999999997,104.32616
20,1.9304,92.98636
21,1.8796,104.32616
22,1.9304,88.45044
23,1.8288,81.64656
24,1.8034,87.089664
25,1.905,102.0582
26,1.9558,92.079176
27,1.8796,88.45044
28,1.8541999999999998,82.553744
29,1.8796,85.275296
30,1.9811999999999999,90.7184
31,1.8541999999999998,81.64656
32,1.905,90.7184
33,1.8541999999999998,90.7184
34,1.905,111.13004
35,1.905,108.86207999999999
36,1.8796,97.52228
37,1.7526,83.91452
38,1.8034,79.3786
39,1.8796,90.264808
40,1.8541999999999998,90.7184
41,1.8541999999999998,97.52228
42,1.9304,90.7184
43,1.8796,92.98636
44,1.8796,93.439952
45,1.778,84.368112
46,1.8288,85.275296
47,1.9558,99.79024
48,1.8796,95.25431999999999
49,1.778,88.45044
50,1.8541999999999998,90.7184
51,1.905,90.7184
52,1.9304,96.161504
53,1.9304,101.604608
54,1.9811999999999999,95.25431999999999
55,1.8796,92.98636
56,1.8796,99.79024
57,1.9304,88.45044
58,1.9558,90.7184
59,2.0574,117.93392
60,1.9811999999999999,103.418976
61,1.905,122.46984
62,1.9558,90.7184
63,1.905,95.25431999999999
64,1.9304,86.18248
65,1.8796,99.79024
66,1.8288,81.64656
67,1.8288,92.98636
68,1.905,95.25431999999999
69,1.8541999999999998,99.79024
70,1.8541999999999998,95.707912
71,1.8541999999999998,90.7184
72,1.778,81.64656
73,1.778,86.18248
74,1.778,77.11064
75,1.9304,104.32616
76,1.7271999999999998,70.30676
77,1.8034,83.91452
78,1.8288,83.91452
79,1.905,90.7184
80,1.905,102.0582
81,1.905,102.0582
82,1.905,99.79024
83,1.7271999999999998,72.57472
84,1.8796,92.98636
85,1.9811999999999999,106.59412
86,1.8034,113.398
87,1.8541999999999998,95.25431999999999
88,1.9304,86.18248
89,1.8796,72.57472
90,1.8796,90.7184
91,2.0065999999999997,92.98636
92,1.905,100.697424
93,1.8541999999999998,88.45044
94,1.9304,92.98636
95,1.8796,99.79024
96,1.8796,99.79024
97,1.8541999999999998,77.11064
98,1.8288,83.91452
99,1.8796,88.45044
100,1.8541999999999998,99.79024
101,1.8796,104.32616
102,1.8288,81.64656
103,1.8541999999999998,99.79024
104,1.7526,81.64656
105,1.8288,81.64656
106,1.8541999999999998,77.11064
107,1.905,95.25431999999999
108,1.905,97.52228
109,1.8541999999999998,90.7184
110,1.8288,96.615096
111,1.8288,81.64656
112,1.9304,87.089664
113,1.8796,106.59412
114,1.8288,83.91452
115,1.9558,106.59412
116,1.8796,95.25431999999999
117,1.9558,100.697424
118,1.905,95.25431999999999
119,1.9304,104.32616
120,2.032,99.79024
121,1.8796,81.64656
122,1.8796,86.18248
123,1.905,90.7184
124,1.9811999999999999,95.25431999999999
125,1.8541999999999998,87.996848
126,1.8541999999999998,81.64656
127,1.8796,86.18248
128,1.905,108.86207999999999
129,1.9304,90.7184
130,1.8034,89.811216
131,1.8541999999999998,90.7184
132,1.8796,88.45044
133,1.9304,95.25431999999999
134,1.9304,99.79024
135,1.8796,86.18248
136,1.8541999999999998,95.25431999999999
137,1.8796,102.0582
138,1.778,81.64656
139,1.8288,83.91452
140,1.8541999999999998,77.11064
141,1.8541999999999998,83.91452
142,1.8541999999999998,83.91452
143,1.8541999999999998,81.64656
144,1.8034,80.739376
145,1.8796,79.3786
146,1.8796,90.7184
147,1.8288,92.532768
148,1.8796,95.707912
149,1.8034,86.18248
150,1.8796,95.25431999999999
151,1.8541999999999998,86.18248
152,1.905,86.18248
153,1.905,83.91452
154,2.0065999999999997,131.54167999999999
155,1.8541999999999998,79.3786
156,1.905,83.91452
157,1.9304,90.7184
158,1.8796,99.79024
159,1.9304,77.11064
160,1.9811999999999999,99.79024
161,1.8796,86.18248
162,1.9304,99.79024
163,1.8288,92.98636
164,1.8796,90.7184
165,1.9304,113.398
166,1.8796,102.0582
167,1.905,97.52228
168,1.9811999999999999,95.25431999999999
169,1.905,97.52228
170,1.8288,88.45044
171,1.8796,90.7184
172,1.8288,87.996848
173,1.8796,99.79024
174,1.778,81.64656
175,1.8034,81.64656
176,1.778,77.11064
177,1.905,88.45044
178,1.8034,81.64656
179,1.8034,77.11064
180,1.8541999999999998,93.439952
181,1.8288,92.98636
182,1.8034,90.7184
183,1.8541999999999998,102.0582
184,1.8288,91.171992
185,1.905,102.0582
186,1.8796,105.686936
187,1.8796,81.64656
188,1.905,102.0582
189,1.8541999999999998,81.64656
190,1.9558,99.79024
191,1.8541999999999998,81.64656
192,1.9304,107.501304
193,1.905,97.52228
194,1.8796,86.18248
195,1.9304,106.59412
196,1.905,86.18248
197,1.8541999999999998,81.64656
198,1.8034,74.84268
199,1.9304,88.45044
200,1.905,90.7184
201,1.8288,86.18248
202,1.8034,86.18248
203,1.9558,83.91452
204,1.8541999999999998,83.91452
205,1.8796,92.98636
206,1.8034,86.18248
207,1.8288,92.98636
208,1.8796,93.439952
209,1.905,99.79024
210,1.8541999999999998,94.347136
211,1.8288,77.11064
212,1.905,88.45044
213,1.905,95.25431999999999
214,1.8796,86.18248
215,1.8288,95.707912
216,1.8796,104.32616
217,1.8034,77.11064
218,1.778,83.91452
219,1.8796,83.91452
220,1.9558,109.31567199999999
221,1.9558,102.0582
222,1.905,95.25431999999999
223,1.905,79.3786
224,1.9811999999999999,104.32616
225,1.905,90.7184
226,1.9304,97.52228
227,1.8541999999999998,89.811216
228,1.905,102.511792
229,1.905,126.098576
230,2.0065999999999997,97.52228
231,1.9558,104.32616
232,1.9304,108.86207999999999
233,1.8034,83.460928
234,1.905,99.336648
235,1.8796,77.11064
236,1.7526,98.883056
237,1.8034,86.18248
238,1.9304,102.0582
239,1.8288,99.79024
240,1.8288,79.83219199999999
241,1.778,86.18248
242,1.8288,89.357624
243,1.8541999999999998,92.532768
244,1.8034,75.749864
245,1.8288,81.64656
246,1.8034,88.45044
247,1.8541999999999998,99.79024
248,1.8288,97.52228
249,1.8541999999999998,83.91452
250,1.8796,86.18248
251,1.8796,92.98636
252,1.8288,92.98636
253,1.905,90.7184
254,1.8796,95.25431999999999
255,1.8796,97.52228
256,1.9558,90.7184
257,1.905,92.98636
258,1.8541999999999998,95.707912
259,1.8288,86.18248
260,1.8034,94.347136
261,1.8796,90.7184
262,1.9558,95.25431999999999
263,1.905,105.233344
264,1.905,104.32616
265,1.905,95.25431999999999
266,1.9811999999999999,99.79024
267,1.9811999999999999,95.25431999999999
268,1.8796,91.625584
269,1.9304,96.161504
270,1.9811999999999999,102.0582
271,1.9304,77.11064
272,1.778,86.18248
273,1.8288,90.7184
274,2.032,107.501304
275,1.8796,99.79024
276,1.8796,77.11064
277,1.8034,87.543256
278,1.778,86.18248
279,1.8288,68.0388
280,1.8034,99.79024
281,1.8796,90.7184
282,1.8034,86.18248
283,1.8288,83.91452
284,1.8034,83.91452
285,1.8796,90.7184
286,1.7526,78.017824
287,1.9304,99.79024
288,1.905,102.0582
289,1.905,86.18248
290,1.9304,88.45044
291,1.8541999999999998,99.336648
292,1.9304,86.18248
293,1.8541999999999998,89.357624
294,1.9558,90.7184
295,1.8541999999999998,88.45044
296,1.8288,95.25431999999999
297,1.8288,80.28578399999999
298,1.9558,99.79024
299,1.9558,106.59412
300,1.8034,81.64656
301,1.8796,88.45044
302,1.8796,88.45044
303,1.8541999999999998,86.18248
304,1.9811999999999999,104.32616
305,1.905,86.18248
306,1.8541999999999998,90.7184
307,1.778,86.18248
308,1.8796,86.18248
309,1.8288,90.7184
310,1.8541999999999998,90.7184
311,1.8541999999999998,83.460928
312,1.905,90.7184
313,1.905,81.64656
314,1.8796,99.336648
315,1.9304,84.821704
316,1.8541999999999998,90.7184
317,1.8796,99.79024
318,1.905,92.98636
319,1.905,86.18248
320,1.8288,77.11064
321,1.8541999999999998,72.57472
322,1.8541999999999998,97.52228
323,1.8288,79.3786
324,1.8796,92.98636
325,1.9811999999999999,90.7184
326,1.9304,97.068688
327,1.8541999999999998,90.7184
328,1.8796,86.18248
329,1.905,81.64656
330,1.778,92.98636
331,1.905,99.79024
332,1.8034,86.18248
333,1.8288,97.52228
334,1.9811999999999999,106.59412
335,1.905,86.636072
336,1.8541999999999998,90.7184
337,1.8541999999999998,82.100152
338,1.8034,90.7184
339,1.905,95.25431999999999
340,1.9558,108.86207999999999
341,1.8288,83.91452
342,1.7526,74.84268
343,1.8541999999999998,86.18248
344,1.8796,83.91452
345,1.8288,79.3786
346,1.778,70.30676
347,1.905,95.25431999999999
348,1.778,77.11064
349,1.8288,79.3786
350,1.8288,99.79024
351,1.8796,95.25431999999999
352,1.8541999999999998,92.98636
353,1.8796,90.7184
354,1.9304,92.98636
355,1.905,88.45044
356,2.032,108.86207999999999
357,1.8288,68.0388
358,1.905,90.7184
359,1.8541999999999998,97.52228
360,1.8796,91.625584
361,1.8796,90.7184
362,1.8541999999999998,86.18248
363,1.905,92.98636
364,1.905,86.18248
365,1.8034,72.57472
366,1.8541999999999998,97.52228
367,1.905,83.91452
368,1.8796,90.7184
369,1.8796,86.18248
370,1.8288,95.25431999999999
371,1.8796,83.91452
372,1.8796,99.79024
373,1.8796,86.18248
374,1.8541999999999998,91.625584
375,1.9304,92.98636
376,1.905,99.79024
377,1.8288,79.3786
378,1.8541999999999998,72.57472
379,1.8541999999999998,86.18248
380,1.8541999999999998,90.7184
381,1.8288,103.872568
382,1.8288,93.439952
383,1.8288,99.79024
384,1.8288,81.64656
385,1.8034,88.45044
386,1.905,79.3786
387,1.905,85.275296
388,1.8796,104.32616
389,1.8541999999999998,86.18248
390,1.905,90.7184
391,2.0065999999999997,86.18248
392,1.8796,99.336648
393,1.9304,106.59412
394,1.8541999999999998,81.64656
395,1.8796,81.64656
396,1.8796,81.64656
397,1.8288,90.7184
398,1.8796,106.140528
399,1.8796,83.91452
400,1.905,99.79024
401,1.9811999999999999,101.151016
402,1.8796,90.7184
403,1.8796,95.25431999999999
404,1.8796,90.7184
405,1.9558,95.25431999999999
406,1.778,86.18248
407,1.8541999999999998,80.28578399999999
408,1.8796,102.965384
409,1.8541999999999998,81.64656
410,1.8034,88.45044
411,1.905,90.264808
412,1.8034,79.3786
413,1.8288,83.91452
414,1.9558,108.86207999999999
415,1.8796,95.25431999999999
416,1.778,81.64656
417,1.9558,87.996848
418,1.8541999999999998,102.0582
419,1.8288,81.64656
420,1.9304,92.98636
421,1.8034,87.543256
422,1.9304,104.32616
423,1.9811999999999999,104.32616
424,1.905,99.79024
425,1.8541999999999998,90.7184
426,1.9811999999999999,112.944408
427,1.8796,86.18248
428,2.0065999999999997,94.347136
429,1.905,111.13004
430,1.9304,113.398
431,1.8288,72.57472
432,1.905,87.089664
433,1.905,99.79024
434,1.778,77.11064
435,1.8288,89.357624
436,1.778,70.30676
437,1.8796,86.18248
438,1.8034,90.7184
439,1.9304,99.79024
440,1.8541999999999998,95.25431999999999
441,1.9304,103.418976
442,1.8034,86.18248
443,1.7526,72.57472
444,1.8288,83.460928
445,1.8288,81.64656
446,1.7526,81.64656
447,1.8541999999999998,90.7184
448,1.7526,79.83219199999999
449,1.8541999999999998,72.57472
450,1.8796,100.697424
451,1.8796,95.707912
452,1.8288,88.45044
453,1.8034,90.7184
454,1.8288,79.3786
455,1.8288,93.439952
456,1.9304,108.86207999999999
457,1.9304,83.91452
458,1.9304,117.93392
459,1.8796,83.91452
460,1.9304,100.243832
461,1.905,92.98636
462,1.8034,90.7184
463,1.8288,77.11064
464,1.8034,91.171992
465,1.8541999999999998,92.98636
466,1.905,83.91452
467,1.9304,92.98636
468,1.905,111.13004
469,1.8034,99.79024
470,1.905,95.25431999999999
471,1.8796,99.79024
472,1.8288,83.91452
473,1.8541999999999998,79.3786
474,1.8541999999999998,77.11064
475,1.8541999999999998,81.64656
476,1.8541999999999998,90.7184
477,1.9304,95.25431999999999
478,1.8288,79.3786
479,1.9304,99.79024
480,1.8541999999999998,93.439952
481,1.8541999999999998,81.64656
482,1.8541999999999998,95.25431999999999
483,1.905,88.45044
484,1.905,90.7184
485,1.9558,90.7184
486,1.8541999999999998,74.389088
487,1.8288,81.64656
488,1.905,99.79024
489,1.778,88.45044
490,1.8796,92.98636
491,1.8288,77.11064
492,2.032,108.86207999999999
493,1.8034,95.25431999999999
494,1.8034,88.45044
495,1.8796,90.7184
496,1.8796,92.98636
497,1.8541999999999998,87.089664
498,1.905,86.18248
499,1.9304,77.11064
500,1.8541999999999998,108.86207999999999
501,1.9558,90.7184
502,1.8288,92.98636
503,1.8541999999999998,79.3786
504,1.9558,113.398
505,1.9304,99.79024
506,1.8034,101.604608
507,1.905,95.25431999999999
508,1.8541999999999998,88.45044
509,1.8796,81.64656
510,1.9558,111.13004
511,1.8034,79.3786
512,1.8288,81.64656
513,1.8541999999999998,97.52228
514,1.7526,79.3786
515,1.8541999999999998,81.64656
516,1.778,88.45044
517,1.8796,104.32616
518,1.9304,104.32616
519,1.8541999999999998,92.98636
520,1.8541999999999998,97.52228
521,1.905,88.45044
522,1.8541999999999998,81.64656
523,2.0065999999999997,92.98636
524,1.8796,81.64656
525,1.8541999999999998,86.18248
526,1.8796,81.64656
527,1.9558,86.18248
528,1.905,86.18248
529,1.8796,99.79024
530,1.8541999999999998,95.25431999999999
531,1.9558,115.66596
532,1.8541999999999998,86.18248
533,1.9558,104.32616
534,1.8796,90.7184
535,1.8796,92.98636
536,1.8541999999999998,95.25431999999999
537,1.9558,102.0582
538,1.8796,97.52228
539,1.9558,99.79024
540,1.905,92.98636
541,1.9558,90.7184
542,1.905,99.79024
543,1.8034,89.357624
544,1.8796,102.0582
545,1.778,84.821704
546,2.0065999999999997,111.13004
547,1.8288,83.91452
548,1.8288,83.91452
549,1.778,79.3786
550,1.8796,90.7184
551,1.8796,81.64656
552,1.8288,85.275296
553,1.8541999999999998,102.0582
554,1.8288,90.7184
555,1.8796,95.25431999999999
556,1.8796,111.13004
557,1.9304,96.615096
558,2.0827999999999998,104.779752
559,1.8796,74.84268
560,1.8796,103.418976
561,1.778,95.25431999999999
562,1.8541999999999998,113.398
563,1.8541999999999998,86.636072
564,1.8796,86.18248
565,1.9558,90.7184
566,1.8288,97.52228
567,1.9304,115.212368
568,1.8541999999999998,105.233344
569,1.8541999999999998,81.64656
570,1.8288,97.52228
571,1.8796,99.79024
572,1.8796,81.64656
573,1.8034,90.7184
574,1.8288,77.11064
575,1.905,88.45044
576,1.8796,95.25431999999999
577,1.8796,90.7184
578,1.9558,99.79024
579,1.778,74.84268
580,1.8034,81.64656
581,1.8541999999999998,90.7184
582,1.9304,90.7184
583,1.8034,77.11064
584,1.905,101.604608
585,1.8796,99.79024
586,1.8288,81.64656
587,1.9304,89.811216
588,2.0065999999999997,108.86207999999999
589,1.9304,108.408488
590,1.8541999999999998,83.91452
591,1.9304,95.25431999999999
592,1.9811999999999999,99.79024
593,1.905,90.7184
594,1.9304,88.45044
595,1.8288,99.79024
596,1.8288,104.32616
597,1.8541999999999998,77.11064
598,1.8541999999999998,99.79024
599,1.905,104.32616
600,1.8034,74.84268
601,1.9304,92.98636
602,1.778,87.089664
603,1.905,95.25431999999999
604,1.8796,92.98636
605,1.905,90.7184
606,1.8541999999999998,95.25431999999999
607,1.8034,83.91452
608,1.8034,88.45044
609,1.8288,91.625584
610,1.8541999999999998,92.98636
611,1.8541999999999998,88.45044
612,1.8288,81.64656
613,1.7526,90.7184
614,1.8541999999999998,83.91452
615,1.9811999999999999,108.86207999999999
616,1.8034,83.91452
617,1.8541999999999998,99.79024
618,1.905,92.98636
619,1.9304,92.98636
620,1.778,81.64656
621,1.8796,91.171992
622,1.9558,86.18248
623,1.905,94.347136
624,2.0065999999999997,108.86207999999999
625,1.8288,81.64656
626,1.9558,104.32616
627,1.8541999999999998,88.45044
628,1.905,97.52228
629,1.905,86.18248
630,1.905,88.45044
631,1.8541999999999998,97.52228
632,1.8541999999999998,97.52228
633,1.9304,99.79024
634,1.9558,99.79024
635,1.905,104.32616
636,1.778,88.45044
637,1.8034,86.18248
638,1.8034,88.45044
639,1.905,94.80072799999999
640,1.8796,92.532768
641,1.7526,77.11064
642,1.778,83.91452
643,1.905,92.98636
644,1.8288,79.3786
645,1.905,95.25431999999999
646,1.8541999999999998,86.18248
647,1.8288,81.64656
648,1.8288,81.64656
649,1.8288,72.57472
650,1.9304,106.59412
651,1.905,90.7184
652,1.8796,95.25431999999999
653,1.7526,81.64656
654,1.8541999999999998,86.18248
655,1.8288,89.357624
656,1.8288,92.079176
657,1.905,92.98636
658,1.9558,77.11064
659,1.9304,90.7184
660,2.032,113.398
661,1.9558,90.7184
662,1.9304,99.79024
663,2.0065999999999997,90.7184
664,1.8034,86.18248
665,1.905,77.11064
666,1.8541999999999998,86.18248
667,1.9304,99.79024
668,1.9558,97.52228
669,1.8541999999999998,93.439952
670,1.9304,97.52228
671,1.778,83.91452
672,1.905,106.59412
673,1.8541999999999998,85.275296
674,1.905,104.32616
675,1.778,88.45044
676,1.7526,76.203456
677,1.8034,86.18248
678,1.8288,72.57472
679,1.8288,90.7184
680,1.8541999999999998,90.7184
681,1.778,85.728888
682,1.778,81.64656
683,1.8541999999999998,86.18248
684,1.9304,90.7184
685,1.905,99.79024
686,1.8288,84.821704
687,1.8541999999999998,108.86207999999999
688,2.0065999999999997,86.18248
689,1.8034,81.64656
690,1.8288,83.91452
691,1.8796,95.25431999999999
692,1.8796,99.79024
693,1.8796,99.336648
694,1.8288,86.18248
695,1.9304,87.543256
696,1.9304,79.3786
697,1.8288,81.64656
698,1.8288,97.52228
699,1.8034,95.25431999999999
700,1.8288,90.7184
701,1.8288,86.18248
702,1.778,83.91452
703,1.9558,99.79024
704,1.8796,77.11064
705,1.8288,88.45044
706,1.9304,92.98636
707,1.8034,88.45044
708,1.9304,95.25431999999999
709,1.8034,86.18248
710,1.8541999999999998,86.18248
711,1.778,81.64656
712,1.8541999999999998,99.79024
713,1.8541999999999998,86.18248
714,1.8288,84.368112
715,1.8034,83.91452
716,1.8034,86.18248
717,1.8034,81.64656
718,1.8288,86.18248
719,1.8288,77.11064
720,1.8796,95.25431999999999
721,1.8796,108.86207999999999
722,1.8796,99.79024
723,1.8034,81.64656
724,1.8288,95.25431999999999
725,1.905,95.25431999999999
726,1.8288,88.45044
727,1.8034,72.57472
728,1.8288,81.64656
729,1.8288,92.98636
730,1.8288,90.7184
731,1.8288,83.91452
732,1.8796,111.13004
733,1.8796,86.18248
734,1.9558,95.25431999999999
735,1.905,90.7184
736,1.8541999999999998,90.7184
737,1.905,100.697424
738,1.8541999999999998,97.52228
739,1.9304,108.86207999999999
740,1.8288,77.11064
741,1.9558,99.79024
742,1.905,70.760352
743,1.8288,86.18248
744,1.8034,91.625584
745,1.8034,100.243832
746,1.905,90.7184
747,1.8288,86.18248
748,1.8541999999999998,95.25431999999999
749,1.8541999999999998,86.18248
750,1.8034,90.7184
751,1.778,74.84268
752,1.905,86.18248
753,1.8034,83.91452
754,1.9304,104.32616
755,1.8541999999999998,94.347136
756,1.7271999999999998,94.80072799999999
757,1.8034,79.3786
758,1.8288,81.64656
759,1.8796,90.7184
760,1.9558,92.98636
761,1.8288,90.7184
762,1.9304,113.398
763,1.9811999999999999,95.25431999999999
764,2.0574,104.32616
765,1.8288,110.676448
766,1.8541999999999998,91.625584
767,1.9304,108.86207999999999
768,1.8288,90.7184
769,1.8288,97.52228
770,1.8796,80.28578399999999
771,1.9304,95.25431999999999
772,1.8541999999999998,77.11064
773,1.9304,97.52228
774,1.905,98.429464
775,1.778,89.811216
776,1.8034,90.7184
777,1.8796,99.79024
778,1.8288,77.11064
779,1.8541999999999998,90.7184
780,1.9304,104.32616
781,1.9304,104.779752
782,1.8541999999999998,83.007336
783,1.8034,87.089664
784,1.7271999999999998,75.749864
785,1.8034,86.18248
786,1.8034,81.64656
787,1.8796,81.64656
788,1.9558,97.52228
789,1.7526,72.57472
790,1.8288,92.98636
791,1.9304,101.151016
792,1.905,79.3786
793,1.9304,77.11064
794,1.905,86.18248
795,1.9304,108.86207999999999
796,1.8288,79.3786
797,1.8796,104.32616
798,1.9304,101.151016
799,1.8796,88.904032
800,1.8288,75.749864
801,1.905,88.45044
802,1.9811999999999999,86.18248
803,1.9558,113.398
804,1.778,86.18248
805,1.8288,86.18248
806,2.0065999999999997,86.18248
807,1.8796,77.11064
808,1.8034,72.57472
809,1.7271999999999998,68.0388
810,1.9558,102.0582
811,1.905,99.79024
812,1.8034,94.80072799999999
813,1.8288,95.25431999999999
814,1.778,79.83219199999999
815,1.8288,117.93392
816,1.8288,88.45044
817,1.8541999999999998,86.18248
818,1.8288,83.460928
819,1.8796,81.64656
820,1.8288,88.45044
821,1.8288,88.45044
822,1.905,99.336648
823,1.8288,102.0582
824,1.8541999999999998,96.161504
825,1.8796,91.625584
826,1.8288,83.91452
827,1.9811999999999999,90.7184
828,1.905,94.80072799999999
829,1.8288,90.7184
830,1.8796,88.45044
831,1.905,103.418976
832,1.905,95.25431999999999
833,1.9304,86.18248
834,1.8796,96.161504
835,1.8796,86.18248
836,1.8541999999999998,98.883056
837,1.8796,99.79024
838,1.8034,86.18248
839,1.8796,106.59412
840,1.905,95.25431999999999
841,1.9304,90.7184
842,1.8796,85.275296
843,1.9304,95.25431999999999
844,1.9304,106.59412
845,1.8541999999999998,85.275296
846,1.905,97.52228
847,1.905,97.975872
848,1.8796,99.79024
849,1.7271999999999998,81.64656
850,1.8288,83.91452
851,1.905,90.7184
852,1.8034,95.25431999999999
853,1.778,99.79024
854,1.8288,83.91452
855,1.8541999999999998,104.779752
856,1.8288,95.25431999999999
857,1.905,88.45044
858,1.8796,90.7184
859,1.778,92.98636
860,1.9304,90.7184
861,1.8034,86.18248
862,2.0827999999999998,113.398
863,1.8288,83.91452
864,1.8541999999999998,81.64656
865,1.8796,77.11064
866,1.8034,81.64656
867,1.905,94.347136
868,1.9558,106.59412
869,1.8288,97.52228
870,1.8796,110.676448
871,1.8288,99.79024
872,1.8541999999999998,83.91452
873,1.9811999999999999,104.32616
874,1.9558,86.18248
875,1.8541999999999998,90.7184
876,1.8541999999999998,81.64656
877,1.8541999999999998,86.18248
878,1.8541999999999998,88.904032
879,1.8541999999999998,81.64656
880,1.9304,104.32616
881,1.905,101.604608
882,1.778,72.57472
883,1.8541999999999998,80.739376
884,1.8288,92.98636
885,1.8541999999999998,83.91452
886,1.905,95.25431999999999
887,1.8796,81.64656
888,1.8541999999999998,86.18248
889,1.8541999999999998,90.7184
890,1.9304,116.573144
891,1.8541999999999998,86.18248
892,1.905,99.79024
893,1.778,74.84268
894,1.9558,92.98636
895,1.8288,90.7184
896,1.9558,94.347136
897,1.8796,83.91452
898,1.905,97.52228
899,1.905,77.11064
900,1.905,106.59412
901,1.905,95.25431999999999
902,1.8288,77.11064
903,1.8796,81.64656
904,1.8034,77.11064
905,1.9304,86.18248
906,1.8034,68.0388
907,1.905,104.32616
908,1.9304,92.079176
909,2.1082,117.93392
910,1.905,111.583632
911,1.8796,84.368112
912,1.9304,95.25431999999999
913,1.8288,89.811216
914,1.8288,95.25431999999999
915,1.905,97.52228
916,1.905,81.64656
917,1.8288,90.7184
918,1.9558,111.13004
919,1.8541999999999998,90.7184
920,1.8288,87.089664
921,1.778,87.089664
922,1.8796,90.7184
923,1.8288,87.089664
924,1.8796,92.98636
925,1.8288,86.18248
926,1.8034,84.368112
927,1.778,77.11064
928,1.8034,89.357624
929,1.9304,99.336648
930,1.8796,90.7184
931,1.9304,99.79024
932,1.8796,93.893544
933,1.8796,102.0582
934,1.8796,93.893544
935,1.905,96.161504
936,1.905,102.0582
937,1.8034,77.11064
938,1.8034,86.18248
939,1.8796,95.25431999999999
940,1.9558,104.32616
941,1.8034,95.25431999999999
942,1.8796,90.7184
943,1.905,107.954896
944,1.9558,106.140528
945,1.9304,100.697424
946,1.8796,90.7184
947,1.9304,86.18248
948,1.8288,77.11064
949,1.8034,99.79024
950,1.8288,101.151016
951,1.905,95.25431999999999
952,1.8541999999999998,97.52228
953,1.7271999999999998,88.904032
954,1.8288,79.3786
955,1.7526,79.3786
956,1.8541999999999998,85.728888
957,1.8541999999999998,92.98636
958,1.905,95.25431999999999
959,1.778,81.64656
960,1.778,81.64656
961,1.8796,89.357624
962,1.905,99.79024
963,1.8796,103.418976
964,1.8796,86.18248
965,1.8541999999999998,92.532768
966,1.8796,74.84268
967,1.905,97.975872
968,1.9558,99.79024
969,1.8541999999999998,94.347136
970,1.8796,95.25431999999999
971,1.9304,97.52228
972,1.8796,88.45044
973,1.905,90.7184
974,1.8541999999999998,97.52228
975,1.9304,103.872568
976,1.9811999999999999,108.86207999999999
977,1.905,93.893544
978,1.8541999999999998,92.98636
979,1.9558,94.347136
980,1.8796,83.91452
981,1.8288,86.18248
982,1.8796,77.11064
983,1.8288,94.347136
984,1.8034,102.0582
985,1.8541999999999998,86.18248
986,1.905,102.0582
987,1.8541999999999998,83.91452
988,1.7018,81.64656
989,1.7018,74.84268
990,1.9304,108.86207999999999
991,1.8796,99.79024
992,1.8541999999999998,96.161504
993,1.778,73.935496
994,1.905,97.52228
995,1.778,79.3786
996,1.8288,92.98636
997,1.9558,95.25431999999999
998,2.0065999999999997,92.98636
999,1.9811999999999999,94.347136
1000,1.8796,97.52228
1001,1.905,81.64656
1002,1.905,90.7184
1003,1.9811999999999999,104.32616
1004,1.9304,95.707912
1005,1.905,104.32616
1006,1.7526,86.18248
1007,1.905,99.79024
1008,1.8288,81.64656
1009,1.905,92.98636
1010,1.8541999999999998,86.18248
1011,1.8796,81.64656
1012,1.905,92.98636
1013,1.905,86.18248
1014,1.8541999999999998,88.45044
